Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
indiana,Generic,11/04/1987,1987,101,1986,0,17.172,6.917,91.55129,46.55551,24,14.442396,19.67,0,0,73.22835,0.4873281,,1562.4152,,0,,1,44.953285,8.474935E-12,11/10/1986 00:00:00,1,0.83063155,0.0008082528,0.005702654,0.16285755,0.16936846,0.1685602,,0.40053976,636.6937,0,,0.17809021,0,0.32446432,1.7809024,0,0,0,0,0
indiana,Generic,12/04/1987,1987,102,1986,0,13.727,5.557,100,57.879547,24,6.2845707,13.440001,0,0,73.62205,0.5059329,,1693.3369,,0,,0.7118536,45.66514,5.7168237E-12,11/10/1986 00:00:00,0.7118536,0.8367948,0.0006790587,0.0051765726,0.15734957,0.1632052,0.16252615,,0.42065278,710.25775,0,,0.1685602,0,0.3087079,1.6856021,0,0,0,0,0
indiana,Generic,13/04/1987,1987,103,1986,0,13.955,4.8360004,100,57.593044,7,2.7283578,8.54,0,0,74.01575,0.5133958,,1762.973,,0,,1,46.66514,3.856321E-12,11/10/1986 00:00:00,1,0.839125,0.0007114033,0.004508016,0.15565561,0.16087502,0.16016363,,0.42995554,749.53485,0,,0.16252613,0,0.2986375,1.6252614,0,0,0,0,0
indiana,Generic,14/04/1987,1987,104,1986,0,20.458,11.661,95.514626,54.46074,24,19.407051,7.2700005,0,0,74.40945,0.5167821,,1807.4996,,0,,0.9601022,47.62524,2.601307E-12,11/10/1986 00:00:00,0.9601022,0.84010774,0.0006177955,0.0044831852,0.1547913,0.15989228,0.15927447,,0.4340124,774.3089,0,,0.16016364,0,0.29467487,1.6016363,0,0,0,0,0
indiana,Generic,15/04/1987,1987,105,1986,0,16.311,7.851,100,62.65089,9,0,17.94,0,0,74.80315,0.52053636,,1859.3348,,0,,1,48.62524,1.754729E-12,11/10/1986 00:00:00,1,0.8412107,0.0005499462,0.00456444,0.1536749,0.15878929,0.15823933,,0.4376282,803.51874,0,,0.15927446,0,0.29318058,1.5927447,0,0,0,0,0
indiana,Generic,16/04/1987,1987,106,1986,0,14.548,7.0849996,100,68.22233,9,1.7061918,3.65,0,0,75.19685,0.53081965,,1979.8583,,0,,0.7258258,49.351067,1.1836641E-12,11/10/1986 00:00:00,0.7258258,0.84423095,0.00051876775,0.0039827446,0.15126753,0.15576904,0.15525027,,0.4468231,873.82117,0,,0.15823936,0,0.29143906,1.5823934,0,0,0,0,0
indiana,Generic,17/04/1987,1987,107,1986,0,19.613,6.6779995,100,49.499577,7,0,19.27,0,0,75.59055,0.5298853,,2001.2281,,0,,0.71674347,50.06781,7.9844237E-13,11/10/1986 00:00:00,0.71674347,0.59341156,0.00048770616,0.0034633677,0.15212712,0.15607819,0.15559049,,0.44762045,885.15076,0,,0.15525025,0,0.28639787,1.5525026,0,0,0,0,0
indiana,Generic,18/04/1987,1987,108,1986,0,21.576,8.022,100,47.896862,7,0,18.63,0,0,75.98425,0.53938335,,2140.1086,,0,,0.6510155,50.718826,5.3859456E-13,11/10/1986 00:00:00,0.6510155,0.84664905,0.000267119,0.0036355676,0.14944829,0.15335098,0.15308386,,0.45546043,967.213,0,,0.15559047,0,0.28697258,1.5559049,0,0,0,0,0
indiana,Generic,19/04/1987,1987,109,1986,0,23.6,8.381,100,44.421207,7,0,25.349998,0,0,76.37795,0.54647803,,2273.6182,,0,,0.55166966,51.270496,3.6331254E-13,11/10/1986 00:00:00,0.55166966,0.8486107,0.00025319285,0.0027654585,0.14837065,0.1513893,0.15113612,,0.46282107,1046.7845,0,,0.15308386,0,0.28273308,1.5308386,0,0,0,0,0
indiana,Generic,20/04/1987,1987,110,1986,0,26.121,10.926001,100,40.288773,7,0,25.719997,0,0,76.77165,0.554982,,2453.2354,,0,,0.51430494,51.7848,2.4507488E-13,11/10/1986 00:00:00,0.51430494,0.85091126,0.00020197625,0.0026388327,0.14624791,0.14908871,0.14888674,,0.4711042,1155.1389,0,,0.1511361,0,0.2794301,1.5113611,0,0,0,0,0
indiana,Generic,21/04/1987,1987,111,1986,0,27.312,12.609001,99.18555,39.87747,7,0,23.48,0,0,77.16535,0.5609855,,2631.315,,0,,1,52.7848,1.6531688E-13,11/10/1986 00:00:00,1,0.8524895,0.00017051492,0.0022736297,0.14506635,0.1475105,0.14733998,,0.4774622,1263.4435,0,,0.14888674,0,0.27560622,1.4888674,0,0,0,0,0
indiana,Generic,22/04/1987,1987,112,1986,0,23.207,12.23,100,52.34102,24,5.593768,14.540001,0,0,77.55905,0.5638044,,2789.9653,,0,,0.9713488,53.75615,1.11515594E-13,11/10/1986 00:00:00,0.9713488,0.8531873,0.0001567093,0.002166196,0.14448975,0.14681266,0.14665595,,0.48073345,1360.3188,0,,0.14734,0,0.2729709,1.4733999,0,0,0,0,0
indiana,Generic,23/04/1987,1987,113,1986,0,15.779,6.686,100,64.25782,9,2.1021545,20.5,0,0,77.95275,0.56230754,,2886.235,,0,,0.62809837,54.384247,7.5223587E-14,11/10/1986 00:00:00,0.62809837,0.6481187,0.00015154916,0.0022044587,0.14487438,0.14723039,0.14707884,,0.4798418,1418.6746,0,,0.14665592,0,0.27180386,1.4665594,0,0,0,0,0
indiana,Generic,24/04/1987,1987,114,1986,0,16.524,6.9489994,94.25502,50.052017,5,0,21.82,0,0,78.34646,0.5607673,,3004.8472,,0,,0,54.384247,5.074257E-14,11/10/1986 00:00:00,0,0.64552224,0.00014500512,0.0016576692,0.14584553,0.1476482,0.1475032,,0.47829026,1490.8,0,,0.14707887,0,0.27252555,1.4707885,0,0,0,0,0
indiana,Generic,25/04/1987,1987,115,1986,0,17.166,3.6919994,73.88804,30.027454,0,0,26.41,0,0,78.74016,0.558809,,3135.2764,,0,,0,54.384247,3.4228476E-14,11/10/1986 00:00:00,0,0.6422349,0.00011695594,0.0016804693,0.1463682,0.14816563,0.14804867,,0.47638288,1570.1328,0,,0.1475032,0,0.2732492,1.475032,0,0,0,0,0
indiana,Generic,26/04/1987,1987,116,1986,0,19.51,4.635,85.84865,32.182846,0,0,26.93,0,0,79.13386,0.55646026,,3284.6792,,0,,0,54.384247,2.3089046E-14,11/10/1986 00:00:00,0,0.6382874,9.834019E-05,0.00107515,0.14761752,0.14879102,0.14869267,,0.47407708,1661.0377,0,,0.14804864,0,0.27417886,1.4804866,0,0,0,0,0
indiana,Generic,27/04/1987,1987,117,1986,0,20.578,9.17,82.75122,39.657238,0,1.8975081,19.32,0,0,79.52756,0.55349135,,3447.3862,,0,,0,54.384247,1.5574867E-14,11/10/1986 00:00:00,0,0.63329,8.135801E-05,0.0010969003,0.14841086,0.14958912,0.14950776,,0.47119126,1759.935,0,,0.14869267,0,0.27527583,1.4869267,0,0,0,0,0
indiana,Generic,28/04/1987,1987,118,1986,0,16.737,4.4780006,74.6702,32.95432,0,0,27.77,0,0,79.92126,0.5488254,,3559.7014,,0,,0,54.384247,1.0506131E-14,11/10/1986 00:00:00,0,0.6254185,4.1291823E-05,0.0009953801,0.14982422,0.15086089,0.1508196,,0.46677172,1827.5354,0,,0.14950776,0,0.27666295,1.4950776,0,0,0,0,0
indiana,Generic,29/04/1987,1987,119,1986,0,27.385,9.044001,75.207726,23.747715,0,0,27.07,0,0,80.31496,0.5436742,,3701.2668,,0,,0,54.384247,7.0869807E-15,11/10/1986 00:00:00,0,0.6167031,1.3841387E-05,0.0010326528,0.15124376,0.15229025,0.15227641,,0.46167743,1912.7148,0,,0.1508196,0,0.27889264,1.508196,0,0,0,0,0
indiana,Generic,30/04/1987,1987,120,1986,0,24.356,6.3740005,77.94915,24.53847,0,0,28.02,0,0,80.70866,0.53783476,,3850.2378,,0,,0.50358725,54.887833,4.7805693E-15,11/10/1986 00:00:00,0.50358725,0.6067901,0,0.00090377434,0.15303995,0.15394372,0.15394372,,0.45593524,2001.9458,0,,0.1522764,0,0.28136468,1.5227641,0,0,0,0,0
indiana,Generic,01/05/1987,1987,121,1986,0,20.23,3.3929996,94.97362,31.200184,5,0,25.120003,0,0,81.102356,0.53153276,,4000.383,,31.453331,,0.52163565,55.40947,3.224765E-15,11/10/1986 00:00:00,0.52163565,0.5978725,3.914461E-06,0.00079383934,0.15314987,0.15394762,0.15394372,,0.44970664,2091.337,17.509224,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,02/05/1987,1987,122,1986,0,24.121,10.571001,96.10063,40.789745,5,0,21.03,0,0,81.49606,0.5252711,,4132.22,,97.65563,,0.8933664,56.302837,2.1752865E-15,11/10/1986 00:00:00,0.8933664,0.58901227,7.3823144E-06,0.00071841304,0.1532253,0.1539511,0.15394372,,0.44440892,2169.6401,56.063,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,03/05/1987,1987,123,1986,0,20.791,12.104,100,59.301342,7,0,18.67,0,0,81.88976,0.5191112,,4241.651,,177.2263,,0,56.302837,1.4673429E-15,11/10/1986 00:00:00,0,0.58029425,1.2615394E-05,0.0006529343,0.15329078,0.15395632,0.15394372,,0.4391973,2234.3738,102.71288,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,04/05/1987,1987,124,1986,0,17.645,6.8129997,83.00756,40.676464,0,0,28.650002,0,0,82.28347,0.5016157,,4339.6787,,275.25397,,0,56.302837,9.898059E-16,11/10/1986 00:00:00,0,0.55554795,1.2615394E-05,0.0004190761,0.15352464,0.15395632,0.15394372,,0.4243951,2292.2017,160.54062,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,05/05/1987,1987,125,1986,0,19.065,4.9530005,79.70527,31.40977,0,0,28.650002,0,0,82.67717,0.48719293,,4486.681,,422.25656,,0,56.302837,6.6767494E-16,11/10/1986 00:00:00,0,0.5351478,1.2615394E-05,0.00037877873,0.15356493,0.15395632,0.1539437,,0.41219264,2379.6895,248.02838,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,06/05/1987,1987,126,1986,0,22.166,7.2579994,82.1773,31.376356,0,0,27.21,0,0,83.07087,0.47323355,,4631.8384,,567.41394,,0,56.302837,4.5038457E-16,11/10/1986 00:00:00,0,0.51540315,1.2615394E-05,0.0003101614,0.15363355,0.15395632,0.15394372,,0.40038222,2466.0596,334.39865,,0.15394372,0,0.28418875,1.539437,0,0,0,0,0
indiana,Generic,07/05/1987,1987,127,1986,0,21.337,10.615,71.903366,36.235386,0,0,25.34,0,0,83.46457,0.45769995,,4767.0137,,702.58887,,0,56.302837,3.038099E-16,11/10/1986 00:00:00,0,0.49343184,8.700932E-06,0.00026549547,0.15368213,0.15395632,0.15394762,,0.38723993,2546.3845,414.7234,,0.15394372,0,0.28418875,1.5394372,0,0,0,0,0
indiana,Generic,08/05/1987,1987,128,1986,0,22.626,9.057,75.31527,31.603754,0,0,28.440002,0,0,83.85827,0.4418989,,4889.9526,,825.52826,,0,56.302837,2.0493697E-16,11/10/1986 00:00:00,0,0.4710822,5.2330793E-06,0.00021379402,0.1537373,0.15395634,0.1539511,,0.37386963,2619.2979,487.63702,,0.15394759,0,0.2841953,1.5394762,0,0,0,0,0
indiana,Generic,09/05/1987,1987,129,1986,0,27.135,10.331999,74.38969,25.990103,0,0,28.66,0,0,84.25197,0.42656127,,5024.37,,959.94574,,0,56.302837,1.382416E-16,11/10/1986 00:00:00,0,0.44938806,0,0.00018505208,0.15377128,0.15395634,0.15395634,,0.3608917,2699.1616,567.50085,,0.15395111,0,0.28420126,1.539511,0,0,0,0,0
indiana,Generic,10/05/1987,1987,130,1986,0,28.848,16.633,60.587845,28.887133,0,0,24.86,0,0,84.64567,0.41027176,,5153.5596,,1089.1349,,0,56.302837,9.325179E-17,11/10/1986 00:00:00,0,0.42634755,0,0.00016380333,0.15379253,0.15395634,0.15395634,,0.34710783,2775.858,644.1969,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,11/05/1987,1987,131,1986,0,28.697002,18.687002,65.01614,35.593884,0,0,22.97,0,0,85.03937,0.39260066,,5258.546,,1194.1212,,0.49269703,56.795536,6.290362E-17,11/10/1986 00:00:00,0.49269703,0.40135294,0,0.00013413234,0.1538222,0.15395632,0.15395632,,0.33215728,2837.897,706.23596,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,12/05/1987,1987,132,1986,0,25.882,13.383,94.679306,43.55819,5,2.1513758,25.16,0,0,85.433075,0.37497032,,5348.5034,,1284.0789,,0.3864053,57.181942,4.243205E-17,11/10/1986 00:00:00,0.3864053,0.3764156,2.6521954E-07,9.634178E-05,0.15385999,0.15395659,0.15395632,0.051221404,0.31724128,2890.8347,759.1738,,0.1539563,0,0.28421003,1.5395632,0,0,0,0,0
indiana,Generic,13/05/1987,1987,133,1986,0,25.457,9.849,91.39576,34.131695,3,0,23.06,0,0,85.826775,0.35944715,,5439.1265,,1374.702,,0.22510433,57.407047,2.8622603E-17,11/10/1986 00:00:00,0,0.35445896,3.9953596E-07,5.4751014E-05,0.15390158,0.15395673,0.15395632,,0.304108,2944.1755,812.5147,,0.1539563,0,0.28421003,1.5395632,0,0,0,0,0
indiana,Generic,14/05/1987,1987,134,1986,0,31.202,17.473,90.30438,39.67419,1,1.1302154,24.39,0,0,86.220474,0.3450776,1,5515.072,,1450.6473,,0.0008794862,57.40793,1.9307567E-17,11/10/1986 00:00:00,0,0.33413404,4.3973608E-07,2.660706E-05,0.15392973,0.15395677,0.15395634,,0.29195073,2988.6277,856.96686,,0.1539563,0,0.28421003,1.5395632,0,0,0,0,0
indiana,Generic,15/05/1987,1987,135,1986,0,24.251,14.380001,85.44634,46.217304,0,0,28.939999,0,0,86.614174,0.32852834,,5587.9175,,1523.493,,0,57.40793,1.30240464E-17,11/10/1986 00:00:00,0,0.31072617,4.3980458E-07,1.2615394E-05,0.15394372,0.15395677,0.15395634,,0.27794933,3031.2026,899.5419,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,16/05/1987,1987,136,1986,0,25.754997,10.540999,73.43727,28.22162,0,0,29.07,0,0,87.00787,0.31435293,,5665.1914,,1600.7668,,0,57.40793,8.785457E-18,11/10/1986 00:00:00,0,0.29067594,4.3980458E-07,1.2615394E-05,0.15394372,0.15395677,0.15395634,,0.26595628,3076.4592,944.7985,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,17/05/1987,1987,137,1986,0,30.225998,13.777999,85.294365,31.267607,0,0,26.28,0,0,87.40157,0.30100867,,5733.989,,1669.564,,1,58.40793,5.9262883E-18,11/10/1986 00:00:00,1,0.2718013,4.3980458E-07,1.2615394E-05,0.15394372,0.15395677,0.15395634,,0.25466648,3116.5825,984.92175,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,18/05/1987,1987,138,1986,0,27.641,18.894,95.973076,56.596634,24,15.979389,14.709999,0,0,87.79527,0.28675863,,5788.503,,1724.0785,,0.7368325,59.14476,3.997617E-18,11/10/1986 00:00:00,0.7368325,0.2516455,2.0758583E-07,1.2880613E-05,0.15394372,0.1539568,0.15395659,,0.24261032,3148.0562,1016.3956,,0.15395635,0,0.28421015,1.5395634,0,0,0,0,0
indiana,Generic,19/05/1987,1987,139,1986,0,28.081,18.398,100,58.82362,7,3.0053365,18.67,0,0,88.18897,0.27261898,,5815.0747,,1750.6501,,0.6432645,59.788025,2.6966191E-18,11/10/1986 00:00:00,0.6432645,0.23164576,9.063219E-08,1.3014929E-05,0.15394372,0.15395682,0.15395673,0.07182429,0.23064749,3162.6082,1030.9475,,0.15395659,0,0.28421056,1.5395659,0,0,0,0,0
indiana,Generic,20/05/1987,1987,140,1986,0,29.699,19.095,100,56.805683,7,1.3853643,18.41,0,0,88.58268,0.25905928,,5844.296,,1779.8712,,0.46360144,60.251625,1.8190223E-18,11/10/1986 00:00:00,0.46360144,0.21246642,6.382955E-08,1.305513E-05,0.15394372,0.15395683,0.15395677,,0.21917537,3178.7646,1047.1039,,0.15395671,0,0.28421074,1.5395672,0,0,0,0,0
indiana,Generic,21/05/1987,1987,141,1986,0,31.501,21.395,96.58592,53.241535,7,0,24.96,0,0,88.97638,0.24572584,,5868.447,,1804.0223,,1,61.251625,1.2270242E-18,11/10/1986 00:00:00,1,0.19360709,7.218733E-08,1.3055198E-05,0.15394372,0.15395685,0.15395677,,0.20789468,3191.8506,1060.19,,0.15395677,0,0.28421086,1.5395677,0,0,0,0,0
indiana,Generic,22/05/1987,1987,142,1986,0,26.528,19.004,100,65.949684,9,3.9903107,18.93,0,0,89.37008,0.23240581,,5895.678,,1831.2535,,0.7247768,61.976402,8.2769734E-19,11/10/1986 00:00:00,0.7247768,0.17476666,8.992804E-08,1.3055198E-05,0.15394372,0.15395686,0.15395677,,0.19662537,3206.802,1075.1412,,0.15395677,0,0.28421086,1.5395677,0,0,0,0,0
indiana,Generic,23/05/1987,1987,143,1986,0,24.182999,12.943999,100,51.57697,7,0,26.309998,0,0,89.76378,0.22075136,,5912.69,,1848.2654,,0.7149201,62.691322,5.583287E-19,11/10/1986 00:00:00,0.7149201,0.15828216,9.966264E-08,9.140737E-06,0.15394764,0.15395688,0.15395677,,0.1867652,3215.5645,1083.9038,,0.15395677,0,0.28421086,1.5395677,0,0,0,0,0
indiana,Generic,24/05/1987,1987,144,1986,0,22.508,8.649,100,48.406406,7,0,28.239998,0,0,90.15748,0.21074745,,5932.1865,,1867.7617,,1,63.691322,3.7662433E-19,11/10/1986 00:00:00,1,0.14413226,7.247488E-08,5.7058846E-06,0.1539511,0.15395688,0.1539568,,0.17830145,3225.8318,1094.171,,0.15395677,0,0.28421086,1.5395677,0,0,0,0,0
indiana,Generic,25/05/1987,1987,145,1986,0,25.583,15.816001,100,56.533634,24,18.057705,11.7,0,0,90.55118,0.20193705,,5949.475,,1885.0504,,0.7389742,64.4303,2.5405444E-19,11/10/1986 00:00:00,0.7389742,0.13167053,6.106139E-08,4.9016813E-07,0.15395632,0.15395688,0.15395682,,0.17084748,3234.762,1103.1013,,0.15395677,0,0.28421086,1.539568,0,0,0,0,0
indiana,Generic,26/05/1987,1987,146,1986,0,28.424,19.377003,100,59.882446,7,3.2074928,23.9,0,0,90.94488,0.1922571,,5955.3867,,1890.9623,,0.5087847,64.93908,1.713741E-19,11/10/1986 00:00:00,0.5087847,0.11797881,4.790841E-08,5.035657E-07,0.15395632,0.15395688,0.15395683,0.3049161,0.16265781,3236.8025,1105.142,,0.15395683,0,0.28421098,1.5395682,0,0,0,0,0
indiana,Generic,27/05/1987,1987,147,1986,0,30.374,19.833,97.31151,51.94997,7,0,26.880001,0,0,91.33858,0.18229745,,5965.1787,,1900.754,,0.009720215,64.9488,1.1560154E-19,11/10/1986 00:00:00,0,0.10389155,3.9629075E-08,5.119919E-07,0.15395632,0.15395688,0.15395683,,0.15423152,3241.1929,1109.5322,,0.15395683,0,0.28421098,1.5395683,0,0,0,0,0
indiana,Generic,28/05/1987,1987,148,1986,0,30.313,20.69,87.334595,49.330555,0,0,24.73,0,0,91.732285,0.17258777,,5973.972,,1909.5476,,0.00082316686,64.94962,7.797979E-20,11/10/1986 00:00:00,0,0.09015775,2.1890752E-08,5.2973263E-07,0.15395632,0.15395688,0.15395686,,0.1460167,3244.9785,1113.318,,0.15395683,0,0.28421098,1.5395683,0,0,0,0,0
indiana,Generic,29/05/1987,1987,149,1986,0,31.033,20.313,86.3265,45.72277,0,0,24.96,0,0,92.125984,0.1633163,,5980.3496,,1915.9249,,0.4374727,65.38709,5.260138E-20,11/10/1986 00:00:00,0.4374727,0.07704389,1.2156316E-08,5.3946724E-07,0.15395632,0.15395688,0.15395686,,0.13817263,3247.301,1115.6405,,0.15395689,0,0.28421104,1.5395687,0,0,0,0,0
indiana,Generic,30/05/1987,1987,150,1986,0,29.677998,21.02,90.72062,54.233456,3,1.6788094,20.21,0,0,92.519684,0.15452099,,5985.531,,1921.106,,0.67324245,66.06033,3.548261E-20,11/10/1986 00:00:00,0.67324245,0.06460345,6.418219E-09,5.452803E-07,0.15395632,0.15395688,0.15395688,,0.13073142,3248.8992,1117.2385,,0.15395689,0,0.28421104,1.5395687,0,0,0,0,0
indiana,Generic,31/05/1987,1987,151,1986,0,28.856998,19.353,100,56.938694,7,3.1097398,23.24,0,0,92.91338,0.14627707,,5988.8745,,1924.45,,0.49792397,66.55826,2.393503E-20,11/10/1986 00:00:00,0.49792397,0.05294293,5.614447E-10,5.5122956E-07,0.15395632,0.15395688,0.15395688,,0.12375671,3249.3845,1117.724,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,01/06/1987,1987,152,1986,0,28.901,20.455,91.89352,55.488358,3,0,22.64,0,0,93.30708,0.13871796,,5991.908,,1927.4835,,1,67.55826,1.6145533E-20,11/10/1986 00:00:00,1,0.04225105,6.15198E-10,5.5122956E-07,0.15395632,0.15395688,0.15395688,0.53759044,0.11736138,3249.6821,1118.0215,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,02/06/1987,1987,153,1986,0,29.024,20.727,96.37695,58.759933,24,12.500788,18.15,0,0,93.70078,0.13147299,,5994.2144,,1929.7899,,1,68.55826,1.08910776E-20,11/10/1986 00:00:00,1,0.032003522,4.6643867E-10,5.5147405E-07,0.15395632,0.15395688,0.15395688,,0.11123182,3249.539,1117.8787,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,03/06/1987,1987,154,1986,0,25.11,19.533,87.95821,62.660866,24,16.002651,28.060001,0,0,94.09449,0.12459692,,5995.633,,1931.2081,,0,68.55826,7.3466474E-21,11/10/1986 00:00:00,0,0.022277772,3.9740775E-10,2.8640147E-07,0.15395659,0.15395688,0.15395688,,0.10541437,3248.8584,1117.198,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,04/06/1987,1987,155,1986,0,22.795,14.13,77.53664,45.048443,0,0,29.080002,0,0,94.48819,0.11850354,,5997.2793,,1932.8546,,0.53257823,69.090836,4.9556924E-21,11/10/1986 00:00:00,0.53257823,0.01365906,3.9485695E-10,1.520876E-07,0.15395673,0.15395688,0.15395688,,0.1002591,3248.316,1116.6555,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,05/06/1987,1987,156,1986,0,26.512,10.274,99.70481,35.99334,7,0,29.55,0,0,94.88189,0.113309994,,5998.5327,,1934.1079,,0,69.090836,3.3428951E-21,11/10/1986 00:00:00,0,0.006313026,3.2327777E-10,1.1196238E-07,0.15395677,0.15395689,0.15395689,,0.09586514,3247.5354,1115.8749,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,06/06/1987,1987,157,1986,0,28.361,15.833,83.15816,38.75534,0,0,29.86,0,0,95.27559,0.108382925,,5999.4385,,1935.0138,,0,69.090836,2.254972E-21,11/10/1986 00:00:00,0,0,2.3076704E-10,1.11986395E-07,0.15395677,0.15395689,0.15395689,,0.09169663,3246.5444,1114.8839,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,07/06/1987,1987,158,1986,0,30.550999,17.77,76.732925,35.647243,0,0,29.8,0,0,95.6693,0.10319045,,6000.051,,1935.6261,,0,69.090836,1.5211064E-21,11/10/1986 00:00:00,0,0,1.7701376E-10,1.1204015E-07,0.15395677,0.15395689,0.15395689,,0.08730357,3245.3757,1113.7151,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,08/06/1987,1987,159,1986,0,31.302998,20.312,71.48175,37.28116,0,0,28.05,0,0,96.062996,0.098001614,,6000.4175,,1935.9927,,0,69.090836,1.0260645E-21,11/10/1986 00:00:00,0,0,8.125324E-11,1.1213591E-07,0.15395677,0.15395689,0.15395689,0.6853969,0.08291359,3244.0583,1112.3975,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,09/06/1987,1987,160,1986,0,29.157,17.753,83.90122,42.18037,0,2.3025544,24.52,0,0,96.456696,0.092891306,,6000.583,,1936.1586,,0,69.090836,6.9213863E-22,11/10/1986 00:00:00,0,0,3.342989E-12,7.921304E-08,0.1539568,0.15395688,0.15395688,,0.07859005,3242.6191,1110.9584,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,10/06/1987,1987,161,1986,0,24.432,11.299,87.675186,38.338825,0,0,29,0,0,96.850395,0.0883476,,6000.611,,1936.1864,,0,69.090836,4.6688676E-22,11/10/1986 00:00:00,0,0,3.342989E-12,6.185026E-08,0.15395682,0.15395688,0.15395688,,0.07474588,3241.0964,1109.4357,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,11/06/1987,1987,162,1986,0,29.29,16.671,72.82516,33.928265,0,1.3979942,21.07,0,0,97.244095,0.084679,,6000.611,,1936.1864,,1,70.090836,3.1494152E-22,11/10/1986 00:00:00,1,0,0,4.8456105E-08,0.15395683,0.15395688,0.15395688,,0.071642086,3239.557,1107.8961,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,12/06/1987,1987,163,1986,0,30.045998,20.96,91.740845,53.499153,24,7.9216075,17.96,0,0,97.637794,0.080631115,,6000.611,,1936.1864,,0.43114844,70.52198,2.124459E-22,11/10/1986 00:00:00,0.43114844,0,0,4.0029825E-08,0.15395685,0.15395689,0.15395689,,0.0682174,3238.0173,1106.3566,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,13/06/1987,1987,164,1986,0,31.557,18.786,99.80504,46.66777,7,0,25.77,0,0,98.031494,0.07653558,,6000.611,,1936.1864,,0.2770767,70.79906,1.433068E-22,11/10/1986 00:00:00,0,0,0,2.2289123E-08,0.15395686,0.15395688,0.15395688,,0.0647524,3236.4778,1104.817,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,14/06/1987,1987,165,1986,0,33.47,19.356003,98.5902,42.89074,7,0,26.75,0,0,98.4252,0.07269865,,6000.611,,1936.1864,,0,70.79906,9.666855E-23,11/10/1986 00:00:00,0,0,0,1.25545165E-08,0.15395688,0.15395689,0.15395689,,0.061506193,3234.9382,1103.2775,,0.15395689,0,0.28421104,1.5395688,0,0,0,0,0
indiana,Generic,15/06/1987,1987,166,1986,0,33.338,22.443,83.20543,44.086357,0,2.398193,24.370003,0,0,98.8189,0.068954796,,6000.611,,1936.1864,,0,70.79906,6.520791E-23,11/10/1986 00:00:00,0,0,0,1.25545165E-08,0.15395688,0.15395689,0.15395689,,0.05833873,3233.3987,1101.7379,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
indiana,Generic,16/06/1987,1987,167,1986,0,31.593002,21.321001,82.20096,44.87243,0,0,27.869999,0,0,99.2126,0.06528785,,6000.611,,1936.1864,,0.3026554,71.101715,4.3986427E-23,11/10/1986 00:00:00,0,0,0,6.7414967E-09,0.15395688,0.15395688,0.15395688,,0.055236336,3231.8591,1100.1984,,0.15395689,0,0.28421104,1.5395689,0,0,0,0,0
