site,year,month,day,tx,tn,p,rad
Indiana,1982,2,3,-5.624,-9.738,2.97753810872337,6.09
Indiana,1982,2,4,-7.494,-16.806,1.15766333254896,13.91
Indiana,1982,2,5,-8.411,-16.179,3.17335426802856,7.01
Indiana,1982,2,6,-11.116,-23.35,0,14.74
Indiana,1982,2,7,-8.55,-20.817,0,14.49
Indiana,1982,2,8,-6.408,-16.22,0,9.67
Indiana,1982,2,9,-6.87,-14.885,9.3564603920413,13.58
Indiana,1982,2,10,-16.16,-26.906,0,14.73
Indiana,1982,2,11,-8.937,-19.66,0,15.19
Indiana,1982,2,12,-6.336,-14.05,0,9.65
Indiana,1982,2,13,-3.727,-16.99,0,11.67
Indiana,1982,2,14,2.356,-5.192,0,12.92
Indiana,1982,2,15,4.494,2.028,0,13.41
Indiana,1982,2,16,3.745,1.706,4.95144128797165,2.5
Indiana,1982,2,17,1.905,-0.234,3.13375362247825,5.15
Indiana,1982,2,18,0.488,-1.298,2.55853424334873,2.46
Indiana,1982,2,19,2.868,-1.585,4.66417967140842,9.15
Indiana,1982,2,20,8.958,1.18,1.88045501698753,9.71
Indiana,1982,2,21,4.747,-0.906,0,7.01
Indiana,1982,2,22,5.71,-5.933,0,15.34
Indiana,1982,2,23,10.504,1.093,0,14.94
Indiana,1982,2,24,5.781,-0.903,1.22930188704373,7.46
Indiana,1982,2,25,-0.635,-8.171,0,15.39
Indiana,1982,2,26,2.436,-8.529,0,16.66
Indiana,1982,2,27,5.572,-6.338,0,17.66
Indiana,1982,2,28,8.113,-6.067,0,16.26
Indiana,1982,3,1,10.573,-1.028,0,14.21
Indiana,1982,3,2,7.237,-0.659,7.37471675802226,4.3
Indiana,1982,3,3,-0.828,-9.028,3.57340188134003,17.81
Indiana,1982,3,4,6.792,-7.46,11.7453843354269,3.21
Indiana,1982,3,5,0.359,-8.07,0,17.54
Indiana,1982,3,6,-1.336,-8.584,1.0735112381326,9.09
Indiana,1982,3,7,-2.678,-8.891,0,12.71
Indiana,1982,3,8,3.279,-9.649,1.42352283000946,13.59
Indiana,1982,3,9,0.802,-13.43,1.4885276555674,19.38
Indiana,1982,3,10,12.335,-3.63,2.84394424124912,9.89
Indiana,1982,3,11,13.048,8.309,2.3553328617254,15
Indiana,1982,3,12,15.834,-1.542,0,10.13
Indiana,1982,3,13,16.211,2.733,13.0531926141657,20.06
Indiana,1982,3,14,10.831,0.343,0,11.54
Indiana,1982,3,15,8.039,2.127,10.4109376667907,4.79
Indiana,1982,3,16,20.699,5.47,10.5868935584112,11.02
Indiana,1982,3,17,14.254,2.225,0,19.69
Indiana,1982,3,18,15.697,1.284,0,18.08
Indiana,1982,3,19,11.573,3.011,16.3434401617337,3.41
Indiana,1982,3,20,17.574,3.715,9.87901091565391,15.57
Indiana,1982,3,21,14.989,3.541,0,14.69
Indiana,1982,3,22,9.036,1.116,0,12.86
Indiana,1982,3,23,11.013,-1.024,0,16.2
Indiana,1982,3,24,13.939,4.495,0,13.42
Indiana,1982,3,25,11.502,1.634,8.40523838996887,10.02
Indiana,1982,3,26,3.975,-3.772,1.46486246649147,17.81
Indiana,1982,3,27,0.997,-8.468,0,23.3
Indiana,1982,3,28,6.152,-8.36,0,23.54
Indiana,1982,3,29,14.035,-3.126,0,22.4
Indiana,1982,3,30,16.952,8.219,8.77081192281182,7.93
Indiana,1982,3,31,15.61,9.504,4.51893929573544,20.51
Indiana,1982,4,1,17.308,4.336,0,23.24
Indiana,1982,4,2,19.527,6.918,1.47954148985718,17.85
Indiana,1982,4,3,18.036,0.97,13.8580977915694,7.37
Indiana,1982,4,4,4.698,-4.875,0,24
Indiana,1982,4,5,2.82,-3.521,10.4482263326595,8.18
Indiana,1982,4,6,-1.204,-9.348,9.77854728688499,25
Indiana,1982,4,7,-0.332,-14.548,0,21.59
Indiana,1982,4,8,1.698,-5.869,2.5228291748931,14.38
Indiana,1982,4,9,0.387,-3.581,8.20142858174222,19.63
Indiana,1982,4,10,7.054,-4.714,1.53782665722701,19.59
Indiana,1982,4,11,5.317,-5.307,0,25.85
Indiana,1982,4,12,17.504,-5.091,0,16.22
Indiana,1982,4,13,16.15,10.795,0,8.79
Indiana,1982,4,14,14.292,0.716,0,25.42
Indiana,1982,4,15,22.4,3.466,0,25.55
Indiana,1982,4,16,19.03,15.906,5.29239387560665,6.95
Indiana,1982,4,17,18.624,10.699,2.65404907042921,14.32
Indiana,1982,4,18,15.935,3.657,0,26.44
Indiana,1982,4,19,16.921,6.532,1.98123157019836,18.69
Indiana,1982,4,20,15.35,9.444,2.93670892710907,24.59
Indiana,1982,4,21,11.959,-0.058,0,26.69
Indiana,1982,4,22,13.337,0.104,0,26.56
Indiana,1982,4,23,16.848,2.123,0,27.07
Indiana,1982,4,24,19.063,6.081,0,26.93
Indiana,1982,4,25,19.332,8.249,0,15.95
Indiana,1982,4,26,19.765,8.177,1.04310091249005,18.44
Indiana,1982,4,27,14.035,4.89,1.87714480028944,27.04
Indiana,1982,4,28,14.581,2.476,0,27.04
Indiana,1982,4,29,16.734,6.549,0,17.04
Indiana,1982,4,30,18.092,9.312,1.19050443169044,11.64
Indiana,1982,5,1,19.797,10.4,0,16.62
Indiana,1982,5,2,21.611,8.081,0,25.46
Indiana,1982,5,3,23.475,6.191,0,25.09
Indiana,1982,5,4,25.512,11.681,0,24.45
Indiana,1982,5,5,27.721,15.325,0,24.87
Indiana,1982,5,6,26.472,16.921,0,19.52
Indiana,1982,5,7,24.113,11.453,43.0289685725143,3.69
Indiana,1982,5,8,22.193,5.084,0,25.94
Indiana,1982,5,9,24.208,9.862,0,27.12
Indiana,1982,5,10,25.496,11.892,0,27.76
Indiana,1982,5,11,26.581,13.276,0,28.15
Indiana,1982,5,12,27.851,15.19,0,27.12
Indiana,1982,5,13,28.256,15.259,0,26.76
Indiana,1982,5,14,29.025,16.676,0,25.27
Indiana,1982,5,15,28.104,16.416,0,24.81
Indiana,1982,5,16,27.984,15.639,1.78896784781912,25.68
Indiana,1982,5,17,28.911,15.974,0,26.17
Indiana,1982,5,18,28.272,17.733,0,22.88
Indiana,1982,5,19,26.989,16.194,0,23.99
Indiana,1982,5,20,26.861,17.199,5.44975697994232,22.09
Indiana,1982,5,21,23.889,12.174,12.2003793715635,12.88
Indiana,1982,5,22,24.516,17.318,9.16886336108291,19.8
Indiana,1982,5,23,21.406,13.938,0,12.49
Indiana,1982,5,24,19.559,12.053,0,15.29
Indiana,1982,5,25,21.77,14.426,0,16.29
Indiana,1982,5,26,23.034,15.972,5.9475302696228,11.59
Indiana,1982,5,27,22.473,17.392,17.2883908153381,9.34
Indiana,1982,5,28,24.322,13.369,0,19.17
Indiana,1982,5,29,24.376,17.738,25.7233727959374,9.34
Indiana,1982,5,30,25.511,17.047,2.03695297240714,18.05
Indiana,1982,5,31,26.872,17.249,7.24762678140678,22.06
Indiana,1982,6,1,22.01,14.357,21.2861746534827,23.3
Indiana,1982,6,2,22.204,10.538,0,23.01
Indiana,1982,6,3,19.889,11.127,7.89313912391165,15.6
Indiana,1982,6,4,17.93,10.303,1.55626535405773,10.55
Indiana,1982,6,5,21.837,11.401,0,27.44
Indiana,1982,6,6,23.246,9.412,0,26.48
Indiana,1982,6,7,26.582,14.931,4.78596311575075,16.39
Indiana,1982,6,8,27.876,18.177,6.47028468199551,23.43
Indiana,1982,6,9,27.736,17.395,16.1278903477182,15
Indiana,1982,6,10,23.309,14.667,0,29.84
Indiana,1982,6,11,23.513,10.836,0,26.61
Indiana,1982,6,12,22.765,15.596,0,22.05
Indiana,1982,6,13,21.973,14.613,0,29.42
Indiana,1982,6,14,25.015,11.77,0,29.71
Indiana,1982,6,15,26.684,18.129,10.0201666355133,17.09
Indiana,1982,6,16,20.909,13.52,12.5180125236461,15.41
Indiana,1982,6,17,22.582,6.334,0,29.66
Indiana,1982,6,18,24.361,13.769,0,19.56
Indiana,1982,6,19,21.304,14.646,12.9408240318298,18.35
Indiana,1982,6,20,24.08,14.059,4.92346286773682,25.34
Indiana,1982,6,21,21.69,12.237,0,24.09
Indiana,1982,6,22,21.565,15.288,0,23.44
Indiana,1982,6,23,21.157,9.56,0,23.95
Indiana,1982,6,24,24.249,10.406,0,28.01
Indiana,1982,6,25,26.711,13.676,0,28.63
Indiana,1982,6,26,26.497,14.593,0,25.36
Indiana,1982,6,27,28.788,18.95,3.72541546818184,22.93
Indiana,1982,6,28,25.433,20.363,31.7060338891793,11.08
Indiana,1982,6,29,27.375,18.92,6.13341630397457,19.9
Indiana,1982,6,30,23.63,16.662,0,28.86
Indiana,1982,7,1,23.203,10.482,0,29.1
Indiana,1982,7,2,22.244,14.289,2.51439511765739,12.34
Indiana,1982,7,3,26.59,20.264,29.3603867291381,12.34
Indiana,1982,7,4,28.822,18.532,1.4074444770813,25.92
Indiana,1982,7,5,30.717,18.606,0,27.77
Indiana,1982,7,6,30.873,22.332,0,26.14
Indiana,1982,7,7,28.262,24.523,1.63736939430237,23.25
Indiana,1982,7,8,27.354,17.358,0,27.67
Indiana,1982,7,9,27.664,14.391,0,29.4
Indiana,1982,7,10,27.21,20.569,10.208297542647,14.38
Indiana,1982,7,11,24.714,20.244,7.19434986888245,21.33
Indiana,1982,7,12,26.03,15.646,0,25.87
Indiana,1982,7,13,27.02,16.246,3.39250266551971,23.48
Indiana,1982,7,14,28.43,18.813,2.83627896658345,24.76
Indiana,1982,7,15,28.937,18.753,0,26.21
Indiana,1982,7,16,30.79,20.496,0,26.22
Indiana,1982,7,17,30.618,23.482,0,24.15
Indiana,1982,7,18,29.398,23.335,1.54785221297971,19.54
Indiana,1982,7,19,28.975,21.76,22.8746265172504,10.81
Indiana,1982,7,20,28.819,21.2,1.20005142247237,23.42
Indiana,1982,7,21,28.679,18.952,0,26.81
Indiana,1982,7,22,26.896,20.909,14.7308051586101,6.4
Indiana,1982,7,23,27.259,17.805,0,26.98
Indiana,1982,7,24,28.141,17.67,0,27.51
Indiana,1982,7,25,29.692,17.132,0,25.89
Indiana,1982,7,26,29.398,18.986,0,23.82
Indiana,1982,7,27,29.486,20.645,1.89882516849593,22.45
Indiana,1982,7,28,26.226,20.876,5.04662096500397,24.59
Indiana,1982,7,29,25.935,15.627,0,20.05
Indiana,1982,7,30,26.503,16.558,0,22.4
Indiana,1982,7,31,25.877,17.727,0,22.35
Indiana,1982,8,1,27.058,16.713,0,22.87
Indiana,1982,8,2,29.258,19.574,0,23.65
Indiana,1982,8,3,31.957,20.134,0,24.7
Indiana,1982,8,4,31.786,24.113,7.40377008914805,22.29
Indiana,1982,8,5,27.942,22.424,17.575740814209,13.13
Indiana,1982,8,6,28.754,20.639,0,19.18
Indiana,1982,8,7,27.416,21.4,15.5380964279175,15.63
Indiana,1982,8,8,27.555,21.092,10.2834284304549,16.01
Indiana,1982,8,9,26.214,16.513,0,21.91
Indiana,1982,8,10,21.289,16.359,0,15.6
Indiana,1982,8,11,21.339,12.144,0,21.28
Indiana,1982,8,12,22.294,12.022,0,20.75
Indiana,1982,8,13,24.168,11.892,0,25.94
Indiana,1982,8,14,25.552,13.122,0,24.81
Indiana,1982,8,15,27.475,15.698,0,24.37
Indiana,1982,8,16,28.024,17.824,0,23.01
Indiana,1982,8,17,28.008,16.697,0,23.31
Indiana,1982,8,18,25.973,13.808,0,25.5
Indiana,1982,8,19,27.911,15.198,0,24.36
Indiana,1982,8,20,27.135,21.108,7.52288103103638,13.1
Indiana,1982,8,21,24.498,17.181,0,20.44
Indiana,1982,8,22,25.06,14.245,0,18.48
Indiana,1982,8,23,26.028,19.027,3.2217134286725,16.9
Indiana,1982,8,24,27.788,15.298,4.16919460667486,17.53
Indiana,1982,8,25,22.947,16.083,7.29489922514404,21.23
Indiana,1982,8,26,23.566,13.522,0,16.19
Indiana,1982,8,27,24.579,15.178,0,16.97
Indiana,1982,8,28,20.818,9.847,0,23.64
Indiana,1982,8,29,24.036,10.579,0,22.48
Indiana,1982,8,30,25.072,18.478,1.94995403285247,12.44
Indiana,1982,8,31,27.368,18.07,1.03456079949638,16.04
Indiana,1982,9,1,27.701,20.762,3.00459563732147,7.77
Indiana,1982,9,2,27.382,21.16,1.77172720431784,17.88
Indiana,1982,9,3,22.404,13.66,0,22.26
Indiana,1982,9,4,22.965,10.131,0,22.81
Indiana,1982,9,5,25.332,13.345,0,22.88
Indiana,1982,9,6,23.132,14.424,0,10.22
Indiana,1982,9,7,21.798,17.11,1.90474390979034,8.84
Indiana,1982,9,8,23.895,12.708,0,21.73
Indiana,1982,9,9,26.262,14.938,0,15.39
Indiana,1982,9,10,28.073,16.926,0,18.41
Indiana,1982,9,11,28.25,18.591,0,17.81
Indiana,1982,9,12,28.812,19.533,0,17.43
Indiana,1982,9,13,29.083,20.542,0,12.29
Indiana,1982,9,14,28.676,20.253,2.1242856961976,10.91
Indiana,1982,9,15,26.714,19.336,1.5249729155471,10.89
Indiana,1982,9,16,23.422,15.782,0,18.06
Indiana,1982,9,17,24.754,12.083,0,17.64
Indiana,1982,9,18,22.987,13.078,15.4740978089194,17.17
Indiana,1982,9,19,18.866,10.991,0,11.4
Indiana,1982,9,20,17.978,12.408,0,17.96
Indiana,1982,9,21,14.716,8.56,0,13.05
Indiana,1982,9,22,15.574,9.102,0,12.46
Indiana,1982,9,23,20.182,6.605,0,19.44
Indiana,1982,9,24,21.135,13.826,5.49658057997249,9.93
Indiana,1982,9,25,17.663,12.003,0,9.36
Indiana,1982,9,26,18.899,9.983,0,11.19
Indiana,1982,9,27,19.733,12.792,1.72141717848717,10.49
Indiana,1982,9,28,22.511,9.977,0,18.05
Indiana,1982,9,29,25.457,13.639,0,17.96
Indiana,1982,9,30,26.511,13.11,0,17.82
Indiana,1982,10,1,27.367,14.013,0,17.44
Indiana,1982,10,2,26.932,14.572,0,15.82
Indiana,1982,10,3,24.657,18.202,0,13.17
Indiana,1982,10,4,24.725,14.212,0,14.15
Indiana,1982,10,5,27.078,16.38,0,14.14
Indiana,1982,10,6,28.209,17.719,0,11.66
Indiana,1982,10,7,25.34,13.586,10.2975945901562,14.72
Indiana,1982,10,8,24.557,9.987,0,10.91
Indiana,1982,10,9,22.448,18.413,14.5280965016354,2.33
Indiana,1982,10,10,22.067,12.797,1.1593989256653,16.77
Indiana,1982,10,11,16.52,11.791,0,4.84
Indiana,1982,10,12,15.57,10.648,0,9.59
Indiana,1982,10,13,16.228,7.182,0,11.67
Indiana,1982,10,14,14.13,6.91,0,11.63
Indiana,1982,10,15,17.235,8.881,0,11.25
Indiana,1982,10,16,12.356,6.364,0,15.39
Indiana,1982,10,17,13.297,2.018,0,10.84
Indiana,1982,10,18,19.587,6.32,0,14.79
Indiana,1982,10,19,18.692,11.539,1.51839256272979,8.4
Indiana,1982,10,20,17.57,5.491,7.16667175282737,7.45
Indiana,1982,10,21,8.359,2.368,0,13.23
Indiana,1982,10,22,8.978,3.042,0,12.34
Indiana,1982,10,23,10.454,0.175,0,14.25
Indiana,1982,10,24,12.894,-0.059,0,14.54
Indiana,1982,10,25,14.647,-0.192,0,14.34
Indiana,1982,10,26,16.905,1.424,0,13.82
Indiana,1982,10,27,17.763,3.743,0,13.35
Indiana,1982,10,28,20.548,10.048,0,12.26
Indiana,1982,10,29,16.902,10.829,3.26118469229186,11.24
Indiana,1982,10,30,16.802,7.705,0,8.05
Indiana,1982,10,31,17.811,13.418,8.15782248963615,1.33
Indiana,1982,11,1,20.898,16.989,1.17992758742957,3.69
Indiana,1982,11,2,19.279,15.453,28.3057258420172,2.81
Indiana,1982,11,3,14.354,6.612,1.26158126113296,6.02
Indiana,1982,11,4,5.794,-1.516,0,8.04
Indiana,1982,11,5,2.814,-2.367,0,6.25
Indiana,1982,11,6,6.736,-0.26,0,9.93
Indiana,1982,11,7,13.73,2.598,0,8.74
Indiana,1982,11,8,15.997,10.158,0,6.33
Indiana,1982,11,9,17.462,9.418,0,9.14
Indiana,1982,11,10,18.443,7.477,0,9.92
Indiana,1982,11,11,16.476,13.656,7.01809378642793,2.44
Indiana,1982,11,12,17.133,3.516,10.0702226160934,6.49
Indiana,1982,11,13,2.267,-6.391,0,11.63
Indiana,1982,11,14,2.672,-3.762,0,6.76
Indiana,1982,11,15,1.652,-6.699,0,11.29
Indiana,1982,11,16,6.147,-3.042,0,8.83
Indiana,1982,11,17,11.22,-3.022,0,10.79
Indiana,1982,11,18,14.216,4.828,0,6.65
Indiana,1982,11,19,15.308,9.844,0,2.63
Indiana,1982,11,20,16.614,13.65,14.5281732081344,1.59
Indiana,1982,11,21,16.155,8.46,11.5620791912079,3.54
Indiana,1982,11,22,11.489,4.802,0,3.05
Indiana,1982,11,23,10.552,3.777,10.2240025996707,0.98
Indiana,1982,11,24,3.201,-6.399,0,10.43
Indiana,1982,11,25,0.716,-6.365,0,5.98
Indiana,1982,11,26,2.455,-0.586,10.2886140345504,1.86
Indiana,1982,11,27,3.666,-1.755,0,7.46
Indiana,1982,11,28,12.644,0.056,17.0768052331027,1.84
Indiana,1982,11,29,9.328,3.851,1.58031057071639,4.53
Indiana,1982,11,30,16.175,3.968,0,7.02
Indiana,1982,12,1,16.414,10.404,0,3.02
Indiana,1982,12,2,21.329,14.796,0,6.14
Indiana,1982,12,3,19.666,17.146,33.5339909715344,0.92
Indiana,1982,12,4,16.898,10.595,17.3906087875366,1.77
Indiana,1982,12,5,16.466,10.626,18.7107950447967,4.09
Indiana,1982,12,6,11.266,3.744,1.02542489770485,8.13
Indiana,1982,12,7,7.987,-1.194,0,8.09
Indiana,1982,12,8,7.182,-2.027,0,8.26
Indiana,1982,12,9,2.043,-6.479,0,7.26
Indiana,1982,12,10,0.673,-3.8,10.7287392019657,2.09
Indiana,1982,12,11,0.457,-4.219,0,6.94
Indiana,1982,12,12,-5.305,-10.441,0,9.16
Indiana,1982,12,13,-0.676,-15.596,0,9.01
Indiana,1982,12,14,5.929,-2.516,0,6.38
Indiana,1982,12,15,7.125,4.96,7.4492603539511,0.89
Indiana,1982,12,16,4.111,0.403,2.44285464276572,3.58
Indiana,1982,12,17,2.081,-2.002,0,6.47
Indiana,1982,12,18,7.072,-0.614,0,6.17
Indiana,1982,12,19,5.839,1.288,0,5.21
Indiana,1982,12,20,0.908,-1.002,0,3.92
Indiana,1982,12,21,1.778,-5.375,0,8.07
Indiana,1982,12,22,7.273,-2.699,0,2.13
Indiana,1982,12,23,13.644,7.486,3.7497341627386,1.15
Indiana,1982,12,24,15.242,10.518,4.92826179197436,2.55
Indiana,1982,12,25,17.158,13.509,23.239410080123,3.44
Indiana,1982,12,26,12.67,1.299,0,5.34
Indiana,1982,12,27,12.236,5.564,6.82274401187399,1.2
Indiana,1982,12,28,15.824,0.581,7.18517005435615,3.73
Indiana,1982,12,29,0.137,-5.672,0,6.73
Indiana,1982,12,30,-1.073,-6.858,0,8.62
Indiana,1982,12,31,2.108,-5.031,0,7.83
Indiana,1983,1,1,5.683,-3.342,0,8.91
Indiana,1983,1,2,1.393,-3.978,0,5.22
Indiana,1983,1,3,-0.412,-7.114,0,9.36
Indiana,1983,1,4,4.082,-6.158,0,9.37
Indiana,1983,1,5,3.11,-1.478,0,4.52
Indiana,1983,1,6,6.445,-1.514,0,4.49
Indiana,1983,1,7,6.171,-0.104,0,7.24
Indiana,1983,1,8,2.704,-3.594,0,7.64
Indiana,1983,1,9,6.297,-3.845,0,7.44
Indiana,1983,1,10,8.141,4.328,3.19202394274498,5.86
Indiana,1983,1,11,3.89,-0.442,1.37481093406677,4.9
Indiana,1983,1,12,0.112,-6.889,0,6.81
Indiana,1983,1,13,3.931,-6.06,0,9.79
Indiana,1983,1,14,5.007,-2.271,0,5.26
Indiana,1983,1,15,0.174,-4.682,2.31942280055364,8.4
Indiana,1983,1,16,-1.904,-8.696,0,7.94
Indiana,1983,1,17,-2.825,-8.143,1.32157923553677,6.4
Indiana,1983,1,18,-4.662,-12.099,0,9.08
Indiana,1983,1,19,-5.032,-10.274,0,10.42
Indiana,1983,1,20,-1.518,-8.584,0,7.17
Indiana,1983,1,21,-0.106,-4.469,3.90284061421653,3.22
Indiana,1983,1,22,3.69,-1.082,6.94969629591924,2.49
Indiana,1983,1,23,2.654,-0.774,3.61783209427813,4.14
Indiana,1983,1,24,2.501,-0.828,0,4.19
Indiana,1983,1,25,0.957,-2.869,0,5.73
Indiana,1983,1,26,-1.023,-3.607,2.22361062873233,5.88
Indiana,1983,1,27,-1.371,-7.521,0,8.19
Indiana,1983,1,28,3.704,-5.371,0,10.57
Indiana,1983,1,29,6.492,-1.622,0,5.75
Indiana,1983,1,30,3.812,-0.699,4.6006441116333,4.49
Indiana,1983,1,31,-0.097,-4.366,0,9.68
Indiana,1983,2,1,3.015,-4.737,2.60189175605774,4.52
Indiana,1983,2,2,7.9,2.537,18.1180536746979,3.82
Indiana,1983,2,3,4.158,-5.538,2.89898679598011,7.02
Indiana,1983,2,4,-4.931,-10.608,0,12.72
Indiana,1983,2,5,-0.008,-10.758,0,9.31
Indiana,1983,2,6,-0.628,-3.847,2.84356474867309,3.16
Indiana,1983,2,7,-1.746,-6.985,0,9.35
Indiana,1983,2,8,3.872,-9.318,0,13.46
Indiana,1983,2,9,3.982,-0.89,1.08690857882721,6.04
Indiana,1983,2,10,3.326,-1.927,0,8.21
Indiana,1983,2,11,2.143,-4.75,0,12.91
Indiana,1983,2,12,2.394,-7.286,0,14.17
Indiana,1983,2,13,5.601,-5.215,0,14.18
Indiana,1983,2,14,10.06,-4.02,0,14.05
Indiana,1983,2,15,10.129,-2.25,0,9.82
Indiana,1983,2,16,7.795,-0.981,0,5.84
Indiana,1983,2,17,6.65,0.755,0,8.62
Indiana,1983,2,18,7.633,-0.767,0,10.01
Indiana,1983,2,19,14.742,1.036,0,13.26
Indiana,1983,2,20,16.629,2.042,0,13.48
Indiana,1983,2,21,16.654,3.563,0,12.65
Indiana,1983,2,22,17.746,4.569,0,13.3
Indiana,1983,2,23,13.256,2.384,0,13.12
Indiana,1983,2,24,6.266,0.197,1.18046526580429,11.81
Indiana,1983,2,25,0.355,-4.134,0,9.6
Indiana,1983,2,26,4.503,-7,0,16.86
Indiana,1983,2,27,8.505,-3.699,0,14.28
Indiana,1983,2,28,11.964,-1.613,0,16.56
Indiana,1983,3,1,12.969,0.673,0,16.5
Indiana,1983,3,2,18.13,-0.326,0,16.32
Indiana,1983,3,3,20.497,4.214,0,15.96
Indiana,1983,3,4,22.251,11.963,0,12.15
Indiana,1983,3,5,21.047,14.795,3.1002486075522,8.79
Indiana,1983,3,6,20.23,14.127,12.5417572789388,12.87
Indiana,1983,3,7,17.47,10.486,5.83598337175317,13.31
Indiana,1983,3,8,13.118,5.522,1.27605912268791,7.91
Indiana,1983,3,9,4.767,-0.312,0,7.25
Indiana,1983,3,10,3.02,-0.955,3.33488285531303,8.1
Indiana,1983,3,11,2.359,-0.418,0,8.58
Indiana,1983,3,12,6.242,-3.507,0,18.97
Indiana,1983,3,13,11.61,-4.674,0,18.32
Indiana,1983,3,14,12.23,2.254,0,16.02
Indiana,1983,3,15,13.534,-0.892,0,19.17
Indiana,1983,3,16,14.916,1.975,0,19.62
Indiana,1983,3,17,16.568,2.395,0,17.49
Indiana,1983,3,18,13.512,7.724,20.8418995143802,1.74
Indiana,1983,3,19,7.808,1.859,5.66650674136326,10.15
Indiana,1983,3,20,6.298,-0.049,15.4886115995509,3.46
Indiana,1983,3,21,0.528,-4.939,18.4119120202695,16.08
Indiana,1983,3,22,-5.122,-10.992,0,23.03
Indiana,1983,3,23,-0.725,-14.382,0,22.41
Indiana,1983,3,24,-3.037,-13.368,0,22.25
Indiana,1983,3,25,2.161,-12.319,0,22.21
Indiana,1983,3,26,8.564,-1.916,0,12.75
Indiana,1983,3,27,11.31,5.561,12.1072190009386,11.88
Indiana,1983,3,28,6.927,0.87,3.05109321925556,6.49
Indiana,1983,3,29,7.218,-3.158,0,20.47
Indiana,1983,3,30,8.159,0.233,0,10.71
Indiana,1983,3,31,10.105,-0.766,0,11.16
Indiana,1983,4,1,13.425,4.842,10.0027115548755,8.07
Indiana,1983,4,2,10.09,7.601,39.2507076505808,4.02
Indiana,1983,4,3,8.994,4.152,1.82415843005401,10.13
Indiana,1983,4,4,10.346,0.83,0,14.45
Indiana,1983,4,5,14.494,3.679,2.53726983652314,11.43
Indiana,1983,4,6,16.299,9.946,2.65194292910564,5.82
Indiana,1983,4,7,14.475,5.552,4.40981003449181,18.54
Indiana,1983,4,8,12.975,1.915,0,22.22
Indiana,1983,4,9,12.087,5.201,17.2924597729889,6.37
Indiana,1983,4,10,9.618,3.88,4.81730437104488,13.76
Indiana,1983,4,11,9.741,4.143,1.01261619926163,11.26
Indiana,1983,4,12,16.061,0.438,0,19.98
Indiana,1983,4,13,19.156,10.496,9.63300022340263,12.65
Indiana,1983,4,14,15.11,8.2,13.2863968610764,12.14
Indiana,1983,4,15,7.662,1.67,0,11.6
Indiana,1983,4,16,10.911,-2.555,0,25.18
Indiana,1983,4,17,8.531,-0.383,2.12832093228599,19.94
Indiana,1983,4,18,3.462,-4.445,0,20.39
Indiana,1983,4,19,5.547,-4.834,0,20.46
Indiana,1983,4,20,9.75,-4.524,0,22.29
Indiana,1983,4,21,14.695,1.405,0,24.03
Indiana,1983,4,22,17.593,3.474,0,21.01
Indiana,1983,4,23,18.093,3.652,0,18.1
Indiana,1983,4,24,13.435,5.199,0,24.93
Indiana,1983,4,25,18.298,0.511,0,27.07
Indiana,1983,4,26,21.997,4.568,0,26.26
Indiana,1983,4,27,24.597,13.978,0,22.35
Indiana,1983,4,28,20.953,12.742,17.9489016531988,11.88
Indiana,1983,4,29,17.01,6.37,2.42998003949424,9.92
Indiana,1983,4,30,18.031,12.528,19.1709458828768,8.61
Indiana,1983,5,1,18.594,10.753,17.7099049091289,3.36
Indiana,1983,5,2,20.647,16.89,23.3582139014743,24.52
Indiana,1983,5,3,15.851,8.638,3.91364097595215,12.3
Indiana,1983,5,4,19.621,3.59,0,25.83
Indiana,1983,5,5,17.343,3.455,0,27.15
Indiana,1983,5,6,23.603,10.226,0,22.24
Indiana,1983,5,7,22.204,16.376,11.0011339187572,12.86
Indiana,1983,5,8,17.315,6.501,1.5279293060253,27.09
Indiana,1983,5,9,15.434,0.289,0,28.93
Indiana,1983,5,10,19.058,4.319,0,28.94
Indiana,1983,5,11,23.607,6.716,0,28.13
Indiana,1983,5,12,23.329,13.53,2.05332636778621,17.41
Indiana,1983,5,13,24.038,16.058,5.96473813074994,13.42
Indiana,1983,5,14,21.774,17.131,23.8286972045785,6.36
Indiana,1983,5,15,17.123,9.353,2.16231488246876,15.21
Indiana,1983,5,16,16.136,3.916,0,25.94
Indiana,1983,5,17,17.71,6.105,0,21.9
Indiana,1983,5,18,19.77,10.502,0,13.55
Indiana,1983,5,19,21.791,14.729,18.0939170121519,19.03
Indiana,1983,5,20,20.895,12.135,0,20.02
Indiana,1983,5,21,22.627,9.911,0,20.7
Indiana,1983,5,22,22.221,16.807,20.1039135460519,15.07
Indiana,1983,5,23,20.692,12.566,0,22.51
Indiana,1983,5,24,22.271,8.202,0,29.14
Indiana,1983,5,25,20.032,12.769,7.91174173355103,17.81
Indiana,1983,5,26,15.967,3.556,0,27.08
Indiana,1983,5,27,18.634,4.668,2.03415751457214,22.28
Indiana,1983,5,28,18.177,11.824,6.09505474557182,8.5
Indiana,1983,5,29,20.786,14.801,4.41895723332664,25.17
Indiana,1983,5,30,16.074,9.317,0,15.47
Indiana,1983,5,31,16.07,9.515,1.52398049830893,19.79
Indiana,1983,6,1,18.42,8.025,0,21.3
Indiana,1983,6,2,19.784,11.165,0,14.01
Indiana,1983,6,3,19.272,14.272,15.3579413891975,4.66
Indiana,1983,6,4,22.847,13.93,0,27.69
Indiana,1983,6,5,24.192,14.931,3.74093949790222,21.43
